checkpoint_id,checkpoint_label,shape_id,status,batch_size,seq_len,d_model,heads,layers,ffn_dim,causal,accuracy,max_abs,max_rel,failed,total,baseline_median_ms,baseline_p90_ms,baseline_throughput,optimized_median_ms,optimized_p90_ms,optimized_throughput,speedup,duration_s,returncode,error,command
v4_1,V4.1 mixed FP16,1,PASS,64,128,128,4,4,128,True,PASS,0.001598,2287.53,0,5242880,1.7539,1.7799,4670637.94,0.175,0.1758,46805008.85,10.021,5.545,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v4_1 --device cuda:0 --dtype float32 --batch-size 64 --seq-len 128 --d-model 128 --heads 4 --ffn-dim 128 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
v4_1,V4.1 mixed FP16,2,PASS,1,128,128,4,4,128,True,PASS,0.00109094,11.5696,0,81920,1.7294,1.7525,74015.14,0.1077,0.1139,1188354.12,16.056,5.576,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v4_1 --device cuda:0 --dtype float32 --batch-size 1 --seq-len 128 --d-model 128 --heads 4 --ffn-dim 128 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
v4_1,V4.1 mixed FP16,3,PASS,4,128,128,4,4,128,True,PASS,0.00114536,131.298,0,327680,1.7846,1.8047,286902.88,0.1057,0.1108,4845548.16,16.889,7.124,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v4_1 --device cuda:0 --dtype float32 --batch-size 4 --seq-len 128 --d-model 128 --heads 4 --ffn-dim 128 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
v4_1,V4.1 mixed FP16,4,PASS,16,128,128,4,4,128,True,PASS,0.00133264,13343.2,0,1310720,1.7427,1.76,1175163.66,0.1077,0.1149,19013665.97,16.18,5.534,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v4_1 --device cuda:0 --dtype float32 --batch-size 16 --seq-len 128 --d-model 128 --heads 4 --ffn-dim 128 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
v4_1,V4.1 mixed FP16,5,PASS,128,128,128,4,4,128,True,PASS,0.00162899,762.5,0,10485760,1.7617,1.7974,9300213.4,0.2673,0.2686,61291676.38,6.59,5.534,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v4_1 --device cuda:0 --dtype float32 --batch-size 128 --seq-len 128 --d-model 128 --heads 4 --ffn-dim 128 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
v4_1,V4.1 mixed FP16,6,PASS,10000,128,128,4,4,128,True,PASS,0.0018464,228814000.0,0,819200000,177.3785,177.4443,7216207.38,28.0023,28.2079,45710497.8,6.334,72.084,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v4_1 --device cuda:0 --dtype float32 --batch-size 10000 --seq-len 128 --d-model 128 --heads 4 --ffn-dim 128 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
v4_1,V4.1 mixed FP16,7,PASS,64,128,32,4,4,32,True,PASS,0.00188218,168.407,0,1310720,1.7055,1.7277,4803317.39,0.1076,0.1118,76099881.01,15.843,6.548,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v4_1 --device cuda:0 --dtype float32 --batch-size 64 --seq-len 128 --d-model 32 --heads 4 --ffn-dim 32 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
v4_1,V4.1 mixed FP16,8,PASS,64,128,1024,4,4,1024,True,PASS,0.00138271,2218.01,0,41943040,6.6721,6.6885,1227797.14,2.9374,2.9507,2788868.5,2.271,10.137,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v4_1 --device cuda:0 --dtype float32 --batch-size 64 --seq-len 128 --d-model 1024 --heads 4 --ffn-dim 1024 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
v4_1,V4.1 mixed FP16,9,PASS,64,128,128,1,4,128,True,PASS,0.00144434,330.279,0,5242880,1.5553,1.5762,5267002.08,0.1632,0.1635,50196076.62,9.53,7.457,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v4_1 --device cuda:0 --dtype float32 --batch-size 64 --seq-len 128 --d-model 128 --heads 1 --ffn-dim 128 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
v4_1,V4.1 mixed FP16,10,PASS,64,128,128,2,4,128,True,PASS,0.00140238,813.001,0,5242880,1.7234,1.7624,4753283.99,0.1632,0.1636,50205923.29,10.562,7.603,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v4_1 --device cuda:0 --dtype float32 --batch-size 64 --seq-len 128 --d-model 128 --heads 2 --ffn-dim 128 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
