checkpoint_id,checkpoint_label,shape_id,status,batch_size,seq_len,d_model,heads,layers,ffn_dim,causal,accuracy,max_abs,max_rel,failed,total,baseline_median_ms,baseline_p90_ms,baseline_throughput,optimized_median_ms,optimized_p90_ms,optimized_throughput,speedup,duration_s,returncode,error,command
v4_1,V4.1 mixed FP16,1,PASS,64,128,128,4,4,128,True,PASS,0.001598,1729.5,0,5242880,1.7382,1.7614,4712943.04,0.1755,0.1758,46689767.75,9.907,5.826,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v4_1 --device cuda:0 --dtype float32 --batch-size 64 --seq-len 128 --d-model 128 --heads 4 --ffn-dim 128 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
v4_1,V4.1 mixed FP16,2,PASS,1,128,128,4,4,128,True,PASS,0.00109094,15.8515,0,81920,1.7534,1.7696,72999.36,0.1077,0.1139,1188354.12,16.279,5.463,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v4_1 --device cuda:0 --dtype float32 --batch-size 1 --seq-len 128 --d-model 128 --heads 4 --ffn-dim 128 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
v4_1,V4.1 mixed FP16,3,PASS,4,128,128,4,4,128,True,PASS,0.00114536,139.585,0,327680,1.8196,1.8398,281378.05,0.1075,0.1128,4764031.62,16.931,14.211,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v4_1 --device cuda:0 --dtype float32 --batch-size 4 --seq-len 128 --d-model 128 --heads 4 --ffn-dim 128 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
v4_1,V4.1 mixed FP16,4,PASS,16,128,128,4,4,128,True,PASS,0.00133263,395.004,0,1310720,1.7466,1.7703,1172558.49,0.1077,0.1129,19008018.86,16.211,14.506,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v4_1 --device cuda:0 --dtype float32 --batch-size 16 --seq-len 128 --d-model 128 --heads 4 --ffn-dim 128 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
v4_1,V4.1 mixed FP16,5,PASS,128,128,128,4,4,128,True,PASS,0.00162899,2287.53,0,10485760,1.7344,1.7533,9446581.61,0.2738,0.2757,59848044.06,6.335,16.382,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v4_1 --device cuda:0 --dtype float32 --batch-size 128 --seq-len 128 --d-model 128 --heads 4 --ffn-dim 128 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
v4_1,V4.1 mixed FP16,6,PASS,10000,128,128,4,4,128,True,PASS,0.0018464,228814000.0,0,819200000,177.3209,177.3994,7218552.78,27.8571,28.1054,45948860.2,6.365,72.9,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v4_1 --device cuda:0 --dtype float32 --batch-size 10000 --seq-len 128 --d-model 128 --heads 4 --ffn-dim 128 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
v4_1,V4.1 mixed FP16,7,PASS,64,128,32,4,4,32,True,PASS,0.00188218,168.407,0,1310720,1.7491,1.7655,4683626.48,0.1086,0.114,75405007.21,16.1,12.538,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v4_1 --device cuda:0 --dtype float32 --batch-size 64 --seq-len 128 --d-model 32 --heads 4 --ffn-dim 32 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
v4_1,V4.1 mixed FP16,8,PASS,64,128,1024,4,4,1024,True,PASS,0.00138271,1574.4,0,41943040,6.5983,6.661,1241525.14,2.9124,2.9311,2812846.83,2.266,10.32,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v4_1 --device cuda:0 --dtype float32 --batch-size 64 --seq-len 128 --d-model 1024 --heads 4 --ffn-dim 1024 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
v4_1,V4.1 mixed FP16,9,PASS,64,128,128,1,4,128,True,PASS,0.00144446,524.85,0,5242880,1.5575,1.5732,5259751.52,0.1652,0.1655,49593179.11,9.429,10.423,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v4_1 --device cuda:0 --dtype float32 --batch-size 64 --seq-len 128 --d-model 128 --heads 1 --ffn-dim 128 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
v4_1,V4.1 mixed FP16,10,PASS,64,128,128,2,4,128,True,PASS,0.00140238,832.265,0,5242880,1.7702,1.8835,4627621.09,0.1655,0.1675,49497295.02,10.696,10.612,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v4_1 --device cuda:0 --dtype float32 --batch-size 64 --seq-len 128 --d-model 128 --heads 2 --ffn-dim 128 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
