checkpoint_id,checkpoint_label,shape_id,status,batch_size,seq_len,d_model,heads,layers,ffn_dim,causal,accuracy,max_abs,max_rel,failed,total,baseline_median_ms,baseline_p90_ms,baseline_throughput,optimized_median_ms,optimized_p90_ms,optimized_throughput,speedup,duration_s,returncode,error,command
v11,V11 FP32 pre-GELU,1,PASS,64,128,128,4,4,128,True,PASS,0.00127272,2944.49,0,5242880,1.7612,1.7917,4651374.03,0.1343,0.1351,60995948.61,13.114,8.838,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v11 --device cuda:0 --dtype float32 --batch-size 64 --seq-len 128 --d-model 128 --heads 4 --ffn-dim 128 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
v11,V11 FP32 pre-GELU,2,PASS,1,128,128,4,4,128,True,PASS,0.00114284,4.95806,0,81920,1.7342,1.7475,73810.27,0.1098,0.1149,1166180.74,15.8,7.672,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v11 --device cuda:0 --dtype float32 --batch-size 1 --seq-len 128 --d-model 128 --heads 4 --ffn-dim 128 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
v11,V11 FP32 pre-GELU,3,PASS,4,128,128,4,4,128,True,PASS,0.00124183,83.2096,0,327680,1.8063,1.8199,283459.27,0.1098,0.1139,4664722.98,16.456,19.529,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v11 --device cuda:0 --dtype float32 --batch-size 4 --seq-len 128 --d-model 128 --heads 4 --ffn-dim 128 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
v11,V11 FP32 pre-GELU,4,PASS,16,128,128,4,4,128,True,PASS,0.00134721,6380.43,0,1310720,1.7274,1.8908,1185624.3,0.1148,0.1231,17847183.17,15.053,18.867,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v11 --device cuda:0 --dtype float32 --batch-size 16 --seq-len 128 --d-model 128 --heads 4 --ffn-dim 128 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
v11,V11 FP32 pre-GELU,5,PASS,128,128,128,4,4,128,True,PASS,0.00147235,23799.7,0,10485760,1.7741,1.8026,9235209.04,0.2205,0.2209,74299810.44,8.045,19.31,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v11 --device cuda:0 --dtype float32 --batch-size 128 --seq-len 128 --d-model 128 --heads 4 --ffn-dim 128 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
v11,V11 FP32 pre-GELU,6,PASS,10000,128,128,4,4,128,True,PASS,0.00160612,256309000.0,0,819200000,177.3317,177.3944,7218110.53,25.3724,25.5538,50448613.11,6.989,75.741,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v11 --device cuda:0 --dtype float32 --batch-size 10000 --seq-len 128 --d-model 128 --heads 4 --ffn-dim 128 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
v11,V11 FP32 pre-GELU,7,PASS,64,128,32,4,4,32,True,PASS,0.00179085,332.509,0,1310720,1.7496,1.7757,4682255.84,0.1108,0.115,73945695.03,15.793,18.319,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v11 --device cuda:0 --dtype float32 --batch-size 64 --seq-len 128 --d-model 32 --heads 4 --ffn-dim 32 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
v11,V11 FP32 pre-GELU,8,PASS,64,128,1024,4,4,1024,True,PASS,0.00134873,3719.96,0,41943040,6.6152,6.6372,1238363.12,2.7971,2.8186,2928709.87,2.365,14.312,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v11 --device cuda:0 --dtype float32 --batch-size 64 --seq-len 128 --d-model 1024 --heads 4 --ffn-dim 1024 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
v11,V11 FP32 pre-GELU,9,PASS,64,128,128,1,4,128,True,PASS,0.00126606,272.247,0,5242880,1.5637,1.5934,5238923.59,0.1507,0.1512,54375531.09,10.379,11.393,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v11 --device cuda:0 --dtype float32 --batch-size 64 --seq-len 128 --d-model 128 --heads 1 --ffn-dim 128 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
v11,V11 FP32 pre-GELU,10,PASS,64,128,128,2,4,128,True,PASS,0.00127739,1302.26,0,5242880,1.7635,1.7766,4645212.86,0.1384,0.1389,59190750.03,12.742,11.112,0,,/venv/main/bin/python /workspace/techjam-2026-track3/timeline_adapter.py --checkpoint v11 --device cuda:0 --dtype float32 --batch-size 64 --seq-len 128 --d-model 128 --heads 2 --ffn-dim 128 --layers 4 --accuracy-trials 5 --warmup 20 --repeats 100 --benchmark-rounds 3 --seed 1234 --matmul-precision high --causal --compile-user --compile-mode max-autotune
